id,plz,price,rooms,space
c855224f-891c-4982-a404-7a24a8becd77,8004,3420.0,3.5,67.0
71a7787a-0735-4dce-b1eb-251b90834c20,8041,2720.0,2.5,77.0
402b43e6-1f91-44da-a5a8-d7e7edf2b9a8,8008,3939.0,3.5,75.0
f499293a-ff33-4254-a1de-3f6093ed1f72,8049,2720.0,3.0,79.0
70c5aee9-3ba6-42c2-8f38-cfd914b5af81,8008,3050.0,2.0,60.0
dbfe00d9-d955-4117-b2ac-a9a2546a2b13,8050,3900.0,2.0,51.0
05454fc2-ee2d-4626-87d0-c9f46b12de03,8032,9260.0,7.5,232.0
685283f2-5ba5-4069-8879-242411bdeb95,8050,3150.0,1.5,36.0
85b64300-4281-4be7-9bbe-4baf72bebb51,8052,2900.0,3.5,80.0
e3011e73-6ca7-4e6d-bc03-6322fd9fbcab,8057,1090.0,1.0,11.0
1c528df3-1e32-482d-b4c5-4192994d6803,8052,1190.0,1.0,17.0
f125c5f8-3367-4273-8f33-626976a4107f,8055,1990.0,2.5,47.0
5634cd08-e7a7-4173-b00a-404037400568,8045,1290.0,1.0,12.0
fb813baa-2387-4cf4-aac9-fcedc9b36ce4,8003,2100.0,2.0,49.0
9a2284f7-fc02-4348-b49e-7bc3be63a3bd,8004,2990.0,2.0,56.0
6d1b854c-3491-4df8-99ad-505b129bccdb,8055,1990.0,2.5,47.0
8be620fb-c91e-4d50-9650-78999b7dfb57,8049,4822.0,4.5,98.0
4e5b3d7e-fc4a-4479-933b-32c328793955,8049,4548.0,3.5,88.0
8889ea6d-eba4-4284-87b3-f883eb26a736,8055,2990.0,4.0,76.0
b5981419-0637-413e-b44d-c4782a6b4e26,8006,7400.0,4.5,147.0
3a867957-303b-42c0-925e-865d4ef95cdd,8049,2190.0,2.5,47.0
3476405b-9351-478e-a81e-de5708f48da3,8008,3507.0,3.5,81.0
ce2c8747-b432-4b69-979d-fe95a400b4e6,8048,3080.0,3.5,83.0
a9b0dbfb-9b47-4f4e-8c5f-89a86b70f25b,8047,2135.0,2.5,47.0
b503a30d-d7e0-4194-81a5-4736bddaf735,8057,4950.0,4.5,125.0
227a2ce6-b1e4-4fbb-a423-70dc6383e24c,8006,3380.0,2.5,81.0
68c82667-453b-4693-a1de-2fc6b1575e09,8006,2845.0,2.5,65.0
2ed0456f-f978-4525-bc07-694bd6b4b0b7,8049,2290.0,2.5,65.0
2f0a1f2d-b3b4-4bce-a236-e99c954cf29e,8006,4170.0,3.5,98.0
efd0b9f6-37b8-451e-a931-d94746d549f0,8048,2000.0,4.5,95.0
de571a64-718a-4c74-b307-36d6338a8c9a,8008,5850.0,3.5,103.0
ac96c4e7-6dc1-43de-8f55-728e579526fb,8001,3554.0,2.5,60.0
0f42bb53-b300-4c06-8d8f-62e52275bf87,8048,5042.0,5.5,132.0
f359c7db-8711-4b94-9497-362e730a36cf,8038,3195.0,3.5,74.0
0596d7ca-c79a-4690-a302-60d13445602d,8046,1921.0,4.0,73.0
6be9f4ae-82fb-43fa-8307-cf0b619df25a,8057,2410.0,1.5,44.0
8df736a7-55b9-4a60-b9e2-65317d5802e9,8046,3810.0,5.5,115.0
87b20f3b-4a50-4f7e-960c-526c128751e6,8003,2880.0,3.0,77.0
72e8ff9d-6acc-4051-994f-2335596e4756,8051,3065.0,3.5,100.0
d2612c6d-aade-4d27-bb0d-b62949c78bab,8002,3670.0,2.5,90.0
aa15eae5-59d8-4445-9afd-f748b9338d2c,8002,3315.0,2.5,72.0
6b8bef7b-d47b-43de-ba4f-c86aa25d8369,8002,7264.0,5.5,152.0
fced0c69-61f0-4d4b-bfee-ff18741fc1d1,8050,2850.0,1.0,26.0
b5edb9e0-7c91-4129-abed-adc4648c6aba,8006,3500.0,2.5,60.0
204cf391-7181-47a6-ad2e-c4b63a0217bb,8004,3450.0,3.5,75.0
151eed42-d4b5-483f-91f7-ef37fc714abb,8049,4890.0,3.5,85.0
d4a846c7-d824-4b74-b0bd-13c7134818c7,8032,5475.0,4.0,120.0
94a808bb-b40b-4419-b7c9-223c2c69eab1,8044,6060.0,3.5,125.0
6bc480cf-394d-4322-9d2a-648a1c1de8b1,8002,4550.0,3.5,85.0
7ac8edf6-757e-43e3-8520-7922f8c70ae1,8001,6975.0,6.5,150.0
2ed94d45-8742-4dcc-b9fc-0cb55b4738d4,8001,6975.0,5.5,150.0
37990c5d-4e64-49d3-a063-542877f6275d,8049,3560.0,4.5,106.0
b5eed3f6-4f5b-478b-b734-68b747c8d2f6,8041,2800.0,3.5,81.0
3b982d45-01ed-42fa-b952-996e0e4f364a,8032,5600.0,3.5,123.0
0a82216b-24fd-4097-8e1c-27a8238e8975,8032,3170.0,3.0,79.0
7baea25f-c9be-43f7-b16b-5a9cbc4f7c33,8055,2540.0,3.5,100.0
d14fff67-7539-4d34-afa1-cea5bd0607d9,8003,1350.0,1.0,16.0
546a39a6-72ef-4b59-a8e5-9601e449f819,8045,1290.0,1.0,15.0
e3f70244-aa16-4585-bbb4-e4692dcf94cc,8045,1290.0,1.0,15.0
9aca838d-8335-4efe-977a-e451152c6436,8048,3470.0,4.5,96.0
2b5cefa3-935a-49fa-891e-f95f8d8c62fe,8053,2950.0,3.5,73.0
281a3009-8803-498b-86ad-043e76cee31e,8032,5740.0,3.5,115.0
65aa7124-6bc5-46a2-95c9-09c645587654,8050,2900.0,3.0,81.0
dc0baa6b-f9a4-42f2-a2c6-7ff80aa5f421,8057,2450.0,3.0,76.0
2eefbeb0-1472-45c7-9369-41206a476f56,8008,7300.0,3.5,158.0
7a08bdd4-872f-46f5-8671-03336c26eba3,8053,2750.0,1.5,53.0
8d1b1526-c9ac-4776-85bc-f0490173814f,8047,2267.0,2.5,40.0
f38ba393-4248-4d30-b2ef-cf9319afdf18,8050,3475.0,4.5,116.0
ae346e4f-cd35-4b06-8dbb-d68f560902a4,8008,6790.0,2.5,60.0
1ed3d212-dbaa-4730-9b49-1e2b66ee6163,8038,3480.0,2.5,81.0
bc39494c-0773-44f2-af7b-f1eefd164a06,8048,1665.0,1.5,24.0
de762b9a-2512-496d-81a3-0d98a29145e9,8050,3040.0,3.5,78.0
123d389d-e826-40bd-b86b-53cf152f908b,8050,2790.0,2.5,63.0
699923e1-7737-421a-9ead-76146580d02b,8055,1990.0,2.5,52.0
e1557b93-8c91-4208-b380-5297d09580b2,8038,3550.0,4.0,91.0
c9dbf9d5-873c-494f-abaa-0e1ba5cc5906,8032,7800.0,5.5,212.0
85b451da-bfce-4f30-832d-3d0410c383a8,8002,2750.0,3.0,68.0
278e822e-e0c3-4b38-99eb-8f0510108ff4,8053,5290.0,4.5,131.0
8e28bb51-2d37-463c-81af-d0cce82acbcc,8048,2139.0,1.5,31.0
8bf9890d-890a-4276-9731-b2f959f26ee7,8038,4960.0,3.5,97.0
238906ab-c832-4b67-bd09-f0593dd05c38,8052,3850.0,4.5,103.0
862c1945-765d-41e0-96fb-450deadf3929,8052,3040.0,3.5,82.0
2366ce50-9eca-42ac-b26c-e3db2740e7fe,8038,4680.0,2.5,113.0
b8287ec1-0730-4d24-9a7c-c059b0a66d45,8052,4890.0,2.5,75.0
09e07822-599a-4cd3-a5d0-03c1678986a2,8048,3850.0,4.5,101.0
6717838e-98fe-4dc1-918a-cd201d2d4915,8048,2580.0,2.5,57.0
442a386e-5b46-4f88-9035-2595f162c23a,8006,3440.0,2.5,75.0
dbf471c4-4b50-44ec-85b2-281594221198,8032,4480.0,3.5,113.0
6b829b49-0caa-4c9e-8f69-0a90997a720e,8038,4630.0,2.5,113.0
2f6d0071-aa5d-45a2-ab3c-11f3466be906,8050,3120.0,3.5,86.0
a3cfcbea-b767-4e9f-968c-3788afebc358,8053,2665.0,3.5,108.0
4456dc21-ee8b-441e-a8f0-bd59136d2396,8052,1308.0,2.0,55.0
0c0d8384-d080-4591-9ed4-ce174a804f07,8001,4766.0,4.0,110.0
c32590b9-0c82-49ca-8e17-ccb6ce97d7fe,8048,3270.0,3.5,100.0
97758b39-6cec-458f-abd6-52c8f4b85652,8003,3710.0,2.5,60.0
30aa579b-d58d-48cc-97a0-bd2c29f46e53,8032,1830.0,2.5,48.0
ae787002-8d39-452e-a0a4-6c1997d68049,8038,3630.0,3.5,86.0
4ec662c9-084e-4f57-a56b-cb0674386f41,8004,2700.0,3.0,55.0
6e164b1a-7110-4207-815e-b01246cdf876,8008,3230.0,3.5,82.0
335c46d7-3a37-49fe-9700-d47b4544967f,8008,2824.0,2.0,53.0
2efc899a-ddbe-49c8-b68a-7a4fd911d7fd,8046,3450.0,3.5,90.0
c2f2bf58-938a-44f3-90c4-0bb816c2c099,8004,1790.0,2.0,32.0
1420e249-ce5e-4993-9f45-b3096a1a9d92,8038,1600.0,2.0,48.0
30aeda86-b105-4630-a57f-8297947d8639,8005,3300.0,2.5,67.0
5667a786-0c2c-41da-8950-7d7a77aabd4a,8002,4030.0,3.0,94.0
adfcca73-ef27-45a4-a773-85d9e1fc7557,8038,2540.0,2.0,54.0
a85ddd3d-f5f7-4ad1-a365-09bb3d73c631,8052,1909.0,3.5,87.0
2198de56-a823-4ca1-82ee-f540d07582c1,8006,3420.0,2.5,72.0
ae7664d1-fb6d-494a-becb-a3dfda899a14,8002,5270.0,5.5,154.0
d57f9c96-cd94-458a-b1b7-718f2bdd931f,8049,2131.0,3.5,91.0
ed76a1af-11ae-44df-9e52-8b6aefe48694,8004,3000.0,2.5,58.0
7d1c39ac-a2a2-4d4d-93b9-12563b6cb9ea,8037,3700.0,3.5,98.0
2f32d8d1-ce6c-4276-932e-ad34f855c153,8046,2189.0,3.0,60.0
92d2c131-7eff-43cb-aaeb-79a81dabb630,8046,2965.0,4.5,108.0
bc5bfd23-65c4-4cc7-b3a3-82546fca5bd8,8004,2910.0,3.5,78.0
45eceb97-1d7d-4fa2-b2af-156c3d7ce2d2,8032,4570.0,4.0,91.0
a889538b-c274-4517-b7c3-c2d04172185c,8008,2240.0,1.5,41.0
83c7e7ab-acbd-4859-bd5c-e5cfb9d2ec95,8050,2468.0,1.0,64.0
7883a526-f2de-4548-8d94-1a4f97483700,8006,3150.0,2.5,65.0
b5af259c-5cee-4daa-991d-0b573490ceed,8002,7490.0,5.5,177.0
24e416dd-99ef-406a-af00-b72b2ceb5f46,8057,2997.0,4.0,100.0
2c2efa04-8d91-41fd-8b01-25d0c149d74f,8048,2120.0,4.5,101.0
6c8adaf0-4fb2-4c83-b4a9-c7bd43611313,8004,2700.0,3.0,61.0
86065b35-e94f-41eb-964f-f91b0beb933b,8008,5870.0,3.5,113.0
029e5b0d-0bed-4141-931b-9c2e8fde395d,8050,2385.0,2.5,55.0
2c3b293d-0b5b-4a14-bdd3-ed9a755bd53b,8008,4700.0,3.5,101.0
aa495461-1bae-4c97-83a3-012340419b1f,8008,2720.0,3.5,81.0
0719b413-0c59-4214-86f1-4f2d3d0064d4,8048,1650.0,1.0,35.0
2ce4a9e8-2362-4905-8ccb-5a57c3938862,8003,1490.0,2.0,52.0
baba2520-c637-40b2-9582-77ac6ef6d622,8004,3153.0,2.5,92.0
5de3debc-edbc-439c-965e-26ddb2f876cf,8032,4250.0,3.5,130.0
9c19a89b-382b-4aae-9325-2ad48dc5ac54,8046,3900.0,3.5,120.0
736e062f-e8f3-47ac-b245-51080a7c3967,8046,3760.0,5.5,114.0
ab565657-c6db-42ef-8b71-5daa65099073,8008,5060.0,4.0,110.0
53c0200b-247f-4fa4-bf6d-92b350b35831,8047,2840.0,5.0,97.0
15118ec9-a1d9-433d-8039-c5b9649b8465,8041,3490.0,3.5,94.0
93f0f187-9a17-4935-afdb-8877c2765211,8044,2600.0,3.0,82.0
cd5acf63-06d2-48f2-9cc3-c49a16872320,8048,1996.0,2.5,59.0
b9b2551d-0bff-475f-a04a-331146bc6606,8057,2450.0,5.0,111.0
1e4f2232-1797-4c39-a858-366b11ad33c1,8055,3350.0,2.5,118.0
5818e9c0-2a17-47b1-aecc-ebbd860b9465,8053,3065.0,5.5,144.0
a291b503-409f-411c-aced-964b2d07ec55,8050,1846.0,1.5,43.0
e9648924-d731-4abf-98f0-0732441009f7,8008,2970.0,2.5,64.0
9e3b1008-7cb1-44c4-a251-ed1e21c2b4f1,8008,4200.0,2.0,54.0
166db078-cdad-4927-ad5c-f3c25b02fe90,8050,3230.0,4.0,107.0
011a8340-2a71-43e7-b497-abb3d905165e,8050,2600.0,2.5,54.0
b3e8d30b-2c7d-4a93-ac3a-1e40fb1050ef,8048,4480.0,3.5,93.0
c94d21c5-b4b5-45ec-8be2-dec594ab29e3,8049,5390.0,4.5,105.0
e9ffb5a8-5d14-4493-963c-a81f9eb6e6da,8055,2398.0,1.5,46.0
3604b773-3769-4937-bb90-3e9be2efffd8,8008,4190.0,3.5,110.0
ea401313-5587-45ca-9844-47e5bc2d93a5,8008,5150.0,4.0,100.0
4b6c0b58-f40c-4131-ad8d-aa5578c6db3b,8008,3700.0,3.5,80.0
3442ad02-ea74-4798-88db-97303e320ec8,8044,12500.0,10.0,300.0
42a1dfb8-a005-4789-a43f-348a3819b881,8004,5390.0,3.5,105.0
4f67f14d-f6e6-4810-91e9-adfa3d200fcb,8050,1630.0,1.5,46.0
d45cc707-2154-447b-a5b3-f47195f52ae8,8038,1290.0,1.0,25.0
b246231e-9807-4279-8778-f436f3feae98,8049,1190.0,1.0,12.0
2ebfdb29-80c3-4aa1-b4fe-38811d50fb7f,8051,1190.0,1.0,16.0
85b754bc-e031-425b-92ae-5768079da18e,8050,1210.0,1.0,11.0
e527cf54-67bb-45bd-9277-10db686373de,8064,1390.0,1.0,14.0
131da5a9-7257-4d76-9658-aa67fbb53c2b,8050,3130.0,2.5,76.0
c64a647f-8e04-4d7a-99b4-0ac5ecb1a86a,8050,2550.0,2.5,77.0
935a043a-c952-44e8-b9f1-b9fac08363d5,8050,3260.0,2.5,79.0
bdc5e51e-bbb3-4f2d-aaf8-b9d4a81631ec,8055,1890.0,2.0,47.0
0006167f-c917-4b71-9600-a648412029d7,8053,4150.0,3.5,87.0
ddb20a73-e159-47b3-9737-8a9ad2d0c0db,8004,3190.0,3.0,70.0
8959f832-e475-4304-8075-d5eedddab3ca,8006,2000.0,4.5,102.0
df9eddbf-ac0b-4526-a07b-ffb113cdb2fa,8057,2750.0,3.5,71.0
e40ea5de-da6b-4a04-898d-093a68fafe8b,8055,2090.0,2.0,69.0
36fc05e3-9bc3-4526-996d-fcd50e14bbfe,8008,3790.0,3.0,83.0
f648dcf9-6600-41f9-9dc7-d1391d40571b,8053,2690.0,2.5,57.0
fec87abf-c2ef-40b8-9190-e1f5d95b09df,8005,3160.0,2.0,83.0
eccd68cb-8c76-44ce-8fb1-72eac2abc0b6,8003,3090.0,2.0,58.0
9de731ef-39be-4958-8e6a-dd99213bfc30,8055,2030.0,2.0,52.0
93b67621-259a-4011-b714-d340d7c4ae11,8055,2190.0,2.5,56.0
c18288e2-6be5-4046-9a14-7af5cb4ae88f,8045,2990.0,2.5,66.0
5d86cec9-53e3-4b63-a980-95ae84105688,8048,3490.0,3.5,78.0
4fc5e516-a964-4950-975d-0abd7a16c0f1,8045,3519.0,2.0,32.0
cbea45fa-2a59-4ea9-96ed-1253911cf7e4,8003,3860.0,5.5,160.0
42484667-3b98-41a1-8fe6-54436fd75248,8032,7490.0,3.5,155.0
2cafc690-273c-421f-a131-40ad630fbc16,8055,2490.0,3.0,92.0
1336684f-8f31-486a-97a4-01d3daab8977,8004,2990.0,3.5,79.0
b8eedd5a-aa31-4c18-b9b3-b2e7425e5204,8002,6240.0,3.5,160.0
5e7b8e6f-c8ef-4412-b053-be396149495a,8004,3892.0,2.5,79.0
eb27423e-0df4-4e39-9389-3f6ee3fa8d0e,8006,2666.0,2.0,38.0
fd870de8-97cd-4dfb-9bd5-e11ca4b595ab,8004,3780.0,2.5,111.0
fb1957a5-2609-4cd9-8fe3-0154788b7757,8032,2410.0,1.5,39.0
fe3b246b-f0e6-4b49-9736-652fbd560cee,8032,3100.0,2.5,62.0
3a89d092-32dd-4bc4-9139-5503356d70b8,8006,1475.0,2.0,41.0
1a0ca93e-3b62-44e2-982f-bbda392dd8ef,8047,2325.0,4.5,108.0
43a60776-9cc9-4807-aa71-832e7479e4e4,8047,2320.0,4.5,108.0
72b3dadf-6e5f-4aec-965a-5e8aea0e4deb,8003,1485.0,1.0,26.0
26e98c98-42bb-4389-8442-fe9b57786e7a,8037,2690.0,2.5,65.0
701b1900-7461-4983-8e6e-a2a37a8dde50,8055,1664.0,1.0,18.0
13f3a2ae-6c05-4477-9430-c5018a420367,8046,2039.0,4.5,96.0
908e2ba2-2f37-42ea-9b64-c99deb65dd41,8046,2090.0,3.5,80.0
c63a8e30-ed70-4d0d-9f89-4df5b429ac80,8006,2255.0,2.0,61.0
4b2eeb33-2e6d-48ab-bcac-91da230a5b4c,8048,4540.0,3.5,91.0
d2f8b347-2be5-44b9-9413-e68a047d201f,8004,1600.0,1.0,28.0
d822c5e4-47c8-4c31-983f-5df36792533c,8001,1425.0,1.0,27.0
08c771ac-9518-4f07-a2c1-76696059b509,8048,2640.0,1.5,87.0
eba81ad3-a349-4181-9ba8-f298bdeec19f,8049,2070.0,1.0,33.0
abc931c8-5324-44e9-ba1a-e0d728a50bb4,8004,2219.0,2.0,59.0
40ad42cd-0437-4098-8160-6754cd2d329c,8046,1510.0,2.0,58.0
a20649c1-5fd4-4e85-a156-fec047b13b0a,8032,1380.0,1.0,19.0
41e770ff-6dc0-454b-a46e-b6c0735fb878,8008,3890.0,4.0,92.0
369c8219-89b7-46be-8f33-8acf7b8f78a5,8032,1883.0,2.0,61.0
5dbec1d1-d75e-433d-9600-e58a5d9980c7,8049,2050.0,4.5,102.0
c3cf744c-a1bf-4938-ac55-3dbc01e3b0af,8008,3710.0,2.0,72.0
7db60dde-1dc5-4e18-bb91-ce04db0ae570,8005,5900.0,3.5,140.0
5f2537a2-a062-467b-a2c2-e19c87a72ebc,8064,2051.0,2.0,53.0
c3efe12b-9afa-4886-b266-7b14b4b41573,8003,2224.0,2.5,55.0
4a366268-8da2-43b9-8607-a47120bbae8b,8002,3075.0,3.5,65.0
04ae6ee2-4e88-4002-aa7b-e17aeeef80c0,8046,1619.0,2.0,54.0
01a137ac-f1c0-49a8-b88c-a6bcf55091d3,8064,2500.0,3.5,73.0
75400b8c-ecc5-413c-8063-a571158339b7,8003,2190.0,2.0,33.0
99ce7bb8-cd3f-413e-826c-fe67675d4d37,8053,3950.0,3.5,98.0
0e88ea08-7a79-4f39-88f9-42f460fbd999,8038,2810.0,2.5,70.0
975b693b-eaad-4548-bfb3-21e9e69b71bb,8003,1780.0,2.0,64.0
f0e91702-9c74-496a-9443-d204aaceb5db,8047,2330.0,4.5,108.0
a9de3fb9-8d76-4e68-9f34-27017c3023b0,8006,6450.0,6.5,180.0
fea92daa-de20-46cf-b68d-aa90f860612e,8006,8925.0,8.5,250.0
7d047b50-c745-4237-827d-ae2dc2c35429,8006,4272.0,3.5,83.0
2f3d8f73-4d81-4510-999c-0144d73bb70e,8049,2515.0,3.5,89.0
8f2b49aa-020b-4a17-96bd-81a5f5518303,8050,5800.0,4.5,140.0
3212b487-0a69-4877-a645-47e71006ffff,8008,2700.0,2.5,63.0
3fcf795d-b0af-46c5-85f1-5cff9c65ad29,8045,1756.0,1.0,38.0
333095e1-2f41-4422-b0f6-1dd659eba02f,8044,2100.0,1.5,42.0
11c43753-322c-4b6d-af75-d77cea5e9d91,8045,2190.0,2.5,55.0
c81d7e77-30fb-490a-993b-608b7e853555,8048,3320.0,3.5,76.0
2aae95f3-9009-4dff-93ad-e7096bc3bd55,8044,14500.0,5.5,218.0
04b5fe1c-c2ef-4625-8c45-0e7597a4e04b,8008,3645.0,3.0,90.0
71b8db82-ee93-47a0-89ea-41849a06b6b5,8001,2990.0,2.5,88.0
68e96c9b-9f8e-4e34-a6f4-8f631ed76c14,8050,2630.0,2.5,76.0
2bd049ed-bc6f-43b8-8912-e266a16539c7,8008,2350.0,1.5,44.0
5c880bc7-862d-4d3d-ae89-edb23bf3c2f4,8005,1890.0,2.5,38.0
1c0c54c4-81aa-4cca-aa16-857635c3cf86,8008,2990.0,2.5,74.0
3c258c1e-cebd-45ce-8429-4de83f391789,8045,1190.0,1.0,15.0
2da130e3-2b21-48da-a4b0-7f2ce9331ea5,8044,1850.0,2.0,48.0
b1eae0ad-8583-4acb-8bbd-05b0ef46119f,8005,2750.0,3.5,79.0
26068e03-907c-4fb1-8fe1-50b3322265d3,8005,2850.0,3.5,80.0
a6466ad6-17be-4e27-9069-a207e2638111,8006,2550.0,2.0,60.0
330b915e-010d-47c1-a3e6-55c9f4fb170f,8032,2630.0,5.0,122.0
56686aee-3629-4791-b1a3-d18eac7e325a,8037,2850.0,3.0,67.0
37c7461b-152a-4c90-a4dd-82d923d06c17,8051,1678.0,3.0,58.0
e0750d16-7807-4ae0-b0ee-7c8ff1c236ad,8005,3960.0,2.5,109.0
d6e2aa6d-e8f3-45af-9f31-558808754fc9,8006,2990.0,3.0,82.0
625e4535-0e1d-4be8-ab54-2b8f999904b9,8048,2600.0,2.5,59.0
236a6bdb-b523-4ebb-b271-92508c5bd3b9,8055,1890.0,2.0,47.0
bf593c7b-0b4d-4701-a238-c721fde2cf4f,8002,6332.0,2.0,86.0
f60a3bf3-76c2-4622-a35c-2259894538f8,8004,4246.0,2.0,46.0
3a03bb7d-fd43-4b79-8f97-6dcfa3f3b3e1,8048,2540.0,2.5,89.0
5454cc90-c2a9-4422-a3a2-f19acd4fcb32,8037,2850.0,3.0,68.0
0c94d60a-ba11-4272-b757-e8210161cdf7,8003,5440.0,4.5,106.0
eb9bd409-054a-49c7-b9d9-e7fa268e6fc5,8052,2660.0,2.5,58.0
0f3519b6-88fd-49a2-81cf-a39a1e2dda48,8006,3050.0,1.0,65.0
615db29b-4a96-48e0-9060-e8137f0b52ca,8004,2490.0,1.0,72.0
fc58f216-12ae-4f49-8da5-081747e3bb25,8008,3020.0,2.5,74.0
8ba293c4-5f30-41c6-a686-380710477c87,8032,2090.0,1.5,36.0
01b734d0-5c1d-4d76-9ac9-a5ba6fa1a1fa,8006,3039.0,3.0,80.0
7263cdce-5344-48db-abbb-107f810ff8d9,8052,2595.0,3.5,80.0
1f3ed283-b115-44d7-b218-d7d220803442,8003,1060.0,1.0,11.0
3e456b03-7c43-4f01-a18c-4fe7d2cce000,8002,1508.0,2.0,52.0
56742363-db8e-401d-b984-283dd461f6f5,8004,2716.0,2.5,1.0
a50e101d-bd86-4245-8f82-d00cbbba1cdb,8037,2690.0,2.5,65.0
bbdb4e68-e3de-4a2d-941f-369792fac4b6,8037,2690.0,2.5,65.0
8adce434-24a0-4e65-b8d7-f51b4727883f,8048,2950.0,2.5,63.0
c0221de5-c750-472e-80ff-20b4619d6f51,8041,2680.0,2.5,58.0
f4712684-454e-4321-9331-5d8ef6fdcc85,8004,3120.0,2.5,60.0
dd99cc58-526f-475b-b711-322b56903774,8050,2860.0,2.5,69.0
bf87ef0f-fa62-4ea8-aec2-e3dc00046932,8046,2990.0,3.5,90.0
4fa3573f-ab93-423d-9f74-12f3d1a0146b,8052,2150.0,3.0,64.0
b93f8444-c4bc-4b3b-b6fa-ddae5b71e495,8005,5800.0,2.5,270.0
d62797a3-b2c9-45f4-b3d7-0760bb56a9b3,8055,1100.0,1.0,18.0
5424d9f7-bf71-40e0-8d93-2b91e8eceda4,8004,2310.0,2.5,45.0
592fa4fa-bc44-40f0-a658-56d6e6e05b8b,8005,4300.0,3.5,135.0
93a74c5a-0477-402e-a9a7-4a50069a4d57,8050,3790.0,3.5,87.0
238bb439-e2d0-4979-bfae-0c9f8ae8fb96,8004,3000.0,3.5,76.0
8adee682-1148-4975-83c0-b6c71a6269b3,8004,3000.0,3.5,76.0
1ca2f2d3-e650-41bf-89fb-d1e0f988ac8f,8004,3000.0,3.5,76.0
96c87146-fa52-4806-9205-a43bdaa1b67d,8045,4268.0,3.5,72.0
fbca6aeb-b1e8-460c-b73d-23c8490b255a,8004,4000.0,4.5,80.0
244b5496-082c-4a0f-9636-df89da19e46a,8048,3790.0,4.5,100.0
d0d44a3c-7c45-4792-a622-d934b2691bbf,8048,2920.0,3.5,73.0
d3e51159-a023-4b9e-90ce-82a360b4277d,8044,3210.0,2.5,80.0
54d48a1d-8aef-4b34-99c2-da34c76ef2fc,8055,2860.0,3.0,63.0
d3754a3e-0ca6-4a38-a0e2-b7030e3ec2cf,8006,4380.0,2.5,88.0
275c6a22-16c6-4124-821e-63ed91a78350,8006,3290.0,2.5,68.0
9eadd6c5-b56b-425b-b7b2-c844d6ea3341,8006,4830.0,2.5,93.0
4db01de0-ac1f-41c0-a8dc-10e77b3e882a,8057,3090.0,3.5,70.0
b2a5f93c-6c08-452a-b4d0-07adc2ff85f5,8053,3980.0,4.0,81.0
32603c0e-e7ad-4bbc-a2e8-f42bb6866dc9,8057,2625.0,2.5,68.0
3472aa36-e9d5-4368-94d1-7b3a96a065c9,8004,4000.0,4.5,88.0
bd2e6eec-afac-4e2a-908a-e8af099ca05e,8045,6500.0,6.0,160.0
859cf341-228c-48ce-8226-9512c00dbe7b,8004,1400.0,2.0,44.0
c9480611-c812-4e5d-974e-1a5e92153c7c,8048,2795.0,1.5,38.0
97bfa9e3-cdf2-420f-802f-b96aa225ddd6,8003,3270.0,3.5,75.0
b133cb4e-3db5-45e7-816d-c319082ccfdc,8032,8900.0,6.5,203.0
c48e2d2e-7fd5-4b84-90ae-ca72b58f846c,8008,3820.0,3.5,70.0
36c9acda-b901-43ff-8a56-fe1b633991ce,8050,3680.0,3.5,95.0
eb62fdb8-e1e2-431c-98c7-5ddcc4b87527,8055,2455.0,2.5,48.0
e599c2f5-2384-43b6-b4ac-b4fbdc28f52e,8003,2373.0,2.0,43.0
cbec2fd2-0b44-4b41-9f6d-03fdd45fdc80,8003,5380.0,4.5,115.0
518c405e-14e3-43e2-9727-1a38d39f84fb,8006,2975.0,2.5,54.0
5cd98048-2324-49b7-a486-6cb7f15f6c8a,8055,3290.0,4.0,77.0
3b4b390a-77e1-4a7a-a879-fcadc3676d0f,8041,4000.0,6.0,181.0
a020898c-7913-4cf3-b8fd-72f0d589ae18,8064,2090.0,2.0,50.0
6f4f393a-25c5-44af-8a05-2cf951c49c4a,8004,1400.0,2.0,44.0
33d776de-70a5-496b-9dfb-2e3ef1204242,8006,5994.0,4.5,160.0
a802b5fb-b520-41c9-a299-f83083664744,8001,3659.0,3.0,70.0
f1d38367-46c2-466e-b8a0-d9e65d194215,8032,3452.0,2.5,95.0
22e39d6f-5e4b-4da4-9054-9cfbdfcc0256,8037,2440.0,1.5,41.0
8809bc99-93a4-4ce8-9615-19ccd03c2d2e,8037,2340.0,1.5,39.0
4277275c-13ab-4169-b607-3c2db25f4a52,8041,3000.0,4.5,97.0
d61ee521-c932-4d6b-bda2-049e3abaab38,8005,2662.0,2.5,56.0
469c269a-0334-4d19-a474-07efccc11876,8037,2790.0,3.0,64.0
8147ccde-1aca-433a-a120-d48b15546841,8037,3350.0,3.0,78.0
380269ce-4f9f-435f-aaa4-e59721f826ff,8037,2240.0,2.0,43.0
b8d1834c-e8ad-48be-a528-4e2e097b1fe4,8048,2300.0,2.5,57.0
cd4b3c51-9d76-4f32-bfe9-5eea99b4acca,8006,2000.0,4.5,117.0
3e995de8-47dc-420d-bcb5-70749c29fd06,8004,1320.0,1.0,16.0
f425dd40-c0c2-42ca-a701-e6d5e1901436,8008,2730.0,2.5,54.0
ec73bfad-8f26-44a4-af0b-b9628a63414f,8006,1550.0,1.0,20.0
cab64c88-8b28-4671-92a6-53dab1f212b6,8032,1370.0,1.0,26.0
d0ee925c-b248-4cbc-9145-66bf6028e9aa,8051,1050.0,1.0,14.0
